id;guid;inn;kpp;url;ogrn;okfs;phone;ogrnip;orgOid;bankCode;fullName;orgEmail;shortName;orgAddress;chiefLastName;chiefFirstName;chiefMiddleName;organizationType
407;4300bbd6-3b33-4c4d-8693-961578fd29ad;2123023481;212301001;альтернатива-канаш.рф;1202100004369;;79279998040;;1130712917;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ АЛЬТЕРНАТИВА;alternativa.23.06.2020@mail.ru;ООО УК АЛЬТЕРНАТИВА;429332, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД КАНАШ, УЛИЦА ТРУДОВАЯ, д. ДОМ 7, кв. КОМНАТА 329;Алексеев;Александр;Владимирович;L
408;27c79384-0a4e-4457-ad4f-b1e8a721f0d7;2123019510;212301001;;1182130000348;;+7(917)6789300;;1073535731;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ДОМ;kanashmkd@yandex.ru;ООО УК ДОМ;429337, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД КАНАШ, УЛИЦА МАШИНОСТРОИТЕЛЕЙ, д. ДОМ 27, кв. КВАРТИРА 88;Кранцов;Анатолий;Сергеевич;L
409;c8863bae-eccd-43dd-96d5-cdd5044cba30;2118003225;211801001;;1182130009555;;89278412452;;1089374402;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЮМАНАЙСКОЕ ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО;kotelnaya71@mail.ru;МУП ЮМАНАЙСКОЕ ЖКХ;429106, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ШУМЕРЛИНСКИЙ, СЕЛО ЮМАНАЙ, УЛИЦА МИРА, д. ДОМ 5;Миронова;Людмила;Николаевна;L
410;bbb913b2-34d8-4260-8d0d-267ca29c3f75;2123018940;212301001;;1172130008005;;+79677934050, +79677934020;;1058619054;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЦЕНТР;ooocentr-kanash@yandex.ru;ООО ЦЕНТР;429330, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Г КАНАШ, УЛ ЧКАЛОВА, д. ДОМ 9, кв. ОФИС 6;Васильев;Александр;Валерьевич;L
411;444f8424-73ed-4071-85ef-ec564cdcf7d4;2130152880;213001001;;1152130004740;;79623210353;;1010078582;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ НА СКЛАДСКОМ;tsn210353@yandex.ru;ТСН ТСЖ НА СКЛАДСКОМ;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, ПРОЕЗД СКЛАДСКОЙ, д. ДОМ 8, кв. КВАРТИРА 45;Масланова;Татьяна;Геннадьевна;L
412;e929c07f-6a7d-4cc2-b71f-0b3313c74c77;2113003454;211301001;http://gov.cap.ru/Default.aspx?gov_id=445&unit=contact;1052138008042;;+7(83543)31221;;1007361483;;АДМИНИСТРАЦИЯ СИЯВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;porezk_sao-siyav@cap.ru;АДМИНИСТРАЦИЯ СИЯВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;429031, Чувашская Республика Чувашия, Порецкий р-н, с Сиява, ул Ленина, д. 104;Колосова;Татьяна;Николаевна;A
413;505e3815-d038-4d4a-9d36-2642a68a60e2;2106006535;210601001;http://gov.cap.ru/main.asp?govid=348/;1052134014360;;79033014233;;1011950177;;АДМИНИСТРАЦИЯ КОШНОРУЙСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;kan-koshnor@cap.ru;АДМИНИСТРАЦИЯ КОШНОРУЙСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429315, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН КАНАШСКИЙ, ДЕРЕВНЯ КОШНОРУЙ, УЛИЦА ЛЕНИНА, д. 35;Максимов;Владимир;Иванович;A
414;6d461795-714c-418e-a50e-375f2af6a6e6;2116815655;211601001;http://gov.cap.ru/default.aspx?gov_id=489;1052135017439;;8(83540)2-16-01;;1008850953;;АДМИНИСТРАЦИЯ ЛАПСАРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЧЕБОКСАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;cha_lap@cap.ru;АДМИНИСТРАЦИЯ ЛАПСАРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЧЕБОКСАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;428903, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Р-Н ЧЕБОКСАРСКИЙ, Д СЯТРАКАСЫ (ЛАПСАРСКОГО С/П), УЛ ЦЕНТРАЛЬНАЯ, д. 3;Иванов;Алексей;Викторович;A
415;d4a6f4fc-ba11-48d7-9deb-d01e2ef165d2;2127324514;213001001;http://www.jkh.cap.ru/page/orgs/org/152;1032127003215;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};79279978956;;1006875905;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ВОЛГА-9;505408@mail.ru;ТСЖ Волга-9;428026, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА РОЗЫ ЛЮКСЕМБУРГ, д. 9;Булаткин;Юрий;Иванович;L
416;91aa17fa-3b96-4756-9193-17237f440ce2;2113003302;211301001;http://gov.cap.ru/Default.aspx?gov_id=440&unit=contact;1052138008196;;78354342223;;1015099402;;АДМИНИСТРАЦИЯ НИКУЛИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;porezk_sao-niku@cap.ru;АДМИНИСТРАЦИЯ НИКУЛИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;429027, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ПОРЕЦКИЙ, СЕЛО НИКУЛИНО, УЛИЦА НИКОЛАЕВА, д. 35;Васильев;Григорий;Леонидович;A
417;54353b59-f8f3-4005-82e4-52443bac14c7;2113003341;211301001;http://gov.cap.ru/Default.aspx?gov_id=438;1052138008152;;+7(83543)35219;;1007250248;;АДМИНИСТРАЦИЯ МИШУКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;porezk_sao-mish@cap.ru;АДМИНИСТРАЦИЯ МИШУКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;429023, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ПОРЕЦКИЙ, СЕЛО МИШУКОВО, УЛИЦА СЕВЕРНАЯ, д. 1, к. А;Конов;Алексей;Иванович;A
418;74c8cd5f-4f8c-433a-8d22-3c38683863a9;2119901285;211901001;;1052136009243;;+7(83547)60636;;1009027091;;АДМИНИСТРАЦИЯ  ЯДРИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ  ЯДРИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;sao-yadrino@yadrin.cap.ru;АДМИНИСТРАЦИЯ  ЯДРИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ  ЯДРИНСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429061, Чувашская Республика Чувашия, Ядринский р-н, с Ядрино, ул Шоссейная, д. 1;Абрамов;Виталий;Олегович;A
419;3f18e6e1-cacc-4e75-93e9-4b5e84e8b063;2113003479;211301001;http://gov.cap.ru/default.aspx?gov_id=437&unit=contact;1052138008020;;+7(83543)23229;;1009487527;;АДМИНИСТРАЦИЯ КУДЕИХИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;porezk_sao-cud@cap.ru;АДМИНИСТРАЦИЯ КУДЕИХИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;429030, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ПОРЕЦКИЙ, СЕЛО КУДЕИХА, УЛИЦА КРАСНАЯ ПЛОЩАДЬ, д. 1, к. А;Селиверстов;Анатолий;Николаевич;A
420;292d6c9c-ccbf-40f9-8371-5cf39c8cba6d;2113003246;211301001;http://gov.cap.ru/default.aspx?gov_id=436;1052138008262;;+7(83543)43216;;1015320924;;АДМИНИСТРАЦИЯ КОЗЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;porezk_sao-kozl@cap.ru;АДМИНИСТРАЦИЯ КОЗЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;429028, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ПОРЕЦКИЙ, СЕЛО КОЗЛОВКА, УЛИЦА ШКОЛЬНАЯ, д. 190;Андреев;Аркадий;Иванович;A
421;034155bb-349d-4725-aef9-c1bd9b3514d9;2106006380;210601001;http://gov.cap.ru/?gov_id=344;1052134014217;;8353360351;;1009841530;;АДМИНИСТРАЦИЯ АЧАКАСИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;sao-achakas@kanash.cap.ru;АДМИНИСТРАЦИЯ АЧАКАСИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429345, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, Р-Н КАНАШСКИЙ, Д НОВЫЕ АЧАКАСЫ, УЛ МОЛОДЕЖНАЯ, д. 21;Аввакумов;Анатолий;Михайлович;A
422;f281f4a0-1940-4247-ab99-cd55e0e2f257;2129019763;213001001;;1082130004406;;78352456618;;1014081624;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ФАКЕЛ;GOGSK@RAMBLER.RU;ЖСК ФАКЕЛ;428006, Чувашская Республика Чувашия, г Чебоксары, ул Промышленная, д. 2;Васильева;Маргарита;Всеволодовна;L
423;bd1973ab-f251-4eff-a249-44b67f9d45cc;2130126713;213001001;нет;1132130013443;;78352501920;;1050372863;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ КОМПЛЕКС;tszh.Komplex@gmail.com;ТСЖ КОМПЛЕКС;428031, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПРОЛЕТАРСКАЯ, д. 16;Нянина;Ираида;Константиновна;L
424;d658ce1c-7aaf-4510-8812-e5775637899c;2130119755;213001001;;1132130006491;;79176518908;;1013326611;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯЗАБОТА;zabota16к2@mail.ru;ТСЖЗАБОТА;428031, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПРОЛЕТАРСКАЯ, д. 16, к. 2;Бобров;Александр;Викторович;L
425;51b09888-5c21-4850-bbc9-044bab1f370d;2130102751;213001001;http://www.jkh.cap.ru/page/orgs/org/642;1122130005326;;78352622223;;1011452983;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЬЯНС ЖИЛКОМ;vamosolkov@mail.ru;ООО АЛЬЯНС ЖИЛКОМ;428003, Чувашская Республика Чувашия, г Чебоксары, ул Николая Ильбекова, д. 4;Мосолков;Владимир;Александрович;L
426;1a638934-567c-4d01-b4da-941f39e2c7c3;2116815662;211601001;http://gov.cap.ru/?gov_id=492;1052135017440;;+7(83540)29506;;1007934631;;АДМИНИСТРАЦИЯ СИНЬЯЛ-ПОКРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЧЕБОКСАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;cha_spa@cap.ru;АДМИНИСТРАЦИЯ СИНЬЯЛ-ПОКРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЧЕБОКСАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429520, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН ЧЕБОКСАРСКИЙ, ДЕРЕВНЯ ПАРХИКАСЫ, УЛИЦА САДОВАЯ, д. 1;Васильев;Рудольф;Валерианович;A
427;559ee7d8-44e6-4d34-ba15-a775b7ac2aee;2123012240;212301001;;1112134000615;;8(83533) 23009;;1000330723;;АКЦИОНЕРНОЕ ОБЩЕСТВО КАНАШСКАЯ ГОРОДСКАЯ ЯРМАРКА;kangorrun@yandex/ru;АО КАНАШСКАЯ ГОРОДСКАЯ ЯРМАРКА;429330, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД КАНАШ, УЛИЦА МОСКОВСКАЯ, д. 13;Никитин;Евгений;Григорьевич;L
428;aa51bee4-59be-48fd-bcfc-4f5050a05c82;2130090778;213001001;;1112130009144;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};+78352569101;;1006612622;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОЙ ДВОР;uk_svojdvor2011@mail.ru;ООО УК СВОЙ ДВОР;428022, Чувашская Республика Чувашия, г Чебоксары, ул Гагарина Ю., д. 30, к. 1, кв. 2;Иванова;Надежда;Леонидовна;L
429;9f2c7c84-8712-495f-8076-7c38a8103a58;2123010980;212301001;;1092134000276;;89379552631;;1009866133;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ВОСХОД;tszh.vosxod@yandex.ru;ТСЖ ВОСХОД;429335, Чувашская Республика Чувашия, г Канаш, ул Железнодорожная, д. 89;Кузнецов;Александр;Сергеевич;L
430;17f65d71-11ea-4ba0-9c2b-d2bd476e4e58;7448032382;744801001;http://uszn43.eps74.ru/;1027402543596;;+7(351)7315101;;1000295803;;КУРЧАТОВСКОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;kurch_uszn@mail.ru;КУРЧАТОВСКОЕ УСЗН АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;454100, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, ПРОСПЕКТ КОМСОМОЛЬСКИЙ, д. ДОМ 107А;Нифонтова;Анна;Михайловна;A
431;2585283f-2fa8-457b-9615-b8d2a39f2f49;7449011258;744901001;https://uszn49.eps74.ru/;1027402709080;;+7(351)2564316;;1000296057;;ЛЕНИНСКОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ  ГОРОДА ЧЕЛЯБИНСКА;uszn49@minsoc74.ru;ЛЕНИНСКОЕ УСЗН АДМИНИСТРАЦИИ  ГОРОДА ЧЕЛЯБИНСКА;454078, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, УЛИЦА ГАГАРИНА, д. 42, к. А;Кетлер;Ольга;Вячеславовна;A
432;5279b39e-3a28-4d7a-a5b4-8e5b141d5699;7450026072;746001001;uszn74.ru;1027402818497;;+7(351)7358599;;1000295990;;МЕТАЛЛУРГИЧЕСКОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;uszn42@minsoc74.ru;МЕТАЛЛУРГИЧЕСКОЕ УСЗН АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;454047, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, УЛИЦА ДЕГТЯРЕВА, д. 49, к. Б;Важенина;Лариса;Михайловна;A
433;746023cc-62c1-4bcb-86ef-3359c165d441;7447051054;744701001;http://www.kalinuszn74.ru/allnews;1037402319602;;73517275690;;1000295846;;КАЛИНИНСКОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;kalin_uszn@mail.ru;КАЛИНИНСКОЕ УСЗН АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;454084, Челябинская обл, г Челябинск, ул Шенкурская, д. 7, к. б;Буряк;Лариса;Николаевна;A
434;94b2b0cb-258f-41a5-926c-07e0afd288a1;7421000263;745101001;http://cheladmin.ru/;1027402920225;;83512633963;;1000296753;;АДМИНИСТРАЦИЯ ГОРОДА ЧЕЛЯБИНСКА;205_ugkh@mail.ru;Администрация города Челябинска;454113, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, ПЛОЩАДЬ РЕВОЛЮЦИИ, д. 2;Кочетков;Сергей;Николаевич;A
435;c02f2936-962f-45b8-98fe-31632bf2033c;7451102181;745301001;www.socchel.ru;1027402902691;;+7(351)7298848;;1011555095;;КОМИТЕТ СОЦИАЛЬНОЙ ПОЛИТИКИ ГОРОДА ЧЕЛЯБИНСКА;usz@cheladmin.ru;КОМИТЕТ СОЦИАЛЬНОЙ ПОЛИТИКИ ГОРОДА ЧЕЛЯБИНСКА;454092, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, УЛИЦА ЭНГЕЛЬСА, д. 99, к. В;Мошкова;Лариса;Николаевна;A
436;ccf7fbf9-5acd-4f8e-bcea-c42354c369e6;7452030356;745201001;uszntzr74.ru;1027403768820;;73517755217;;1000295996;;ТРАКТОРОЗАВОДСКОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;uszn_tzr@mail.ru;ТРАКТОРОЗАВОДСКОЕ УСЗН АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;454007, Челябинская обл, г Челябинск, ул Артиллерийская, д. 109;КУЧЕРИНА;ОЛЬГА;ЛЕОНИДОВНА;A
437;cde10fbb-1124-42a1-bfcd-5f1f0888cdbb;7421000190;745101001;;1027402931500;;;;1008633708;;КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ ГОРОДА ЧЕЛЯБИНСКА;kuizo@kuizo.ru;КУИИЗО ГОРОДА ЧЕЛЯБИНСКА;454113, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, УЛИЦА ТИМИРЯЗЕВА, д. 36;Чигинцев;Сергей;Анатольевич;A
438;dd0bfaf8-8174-47e1-ac55-eca19f5ccbcd;7451100032;745101001;usznsov.ru;1027402902636;;73512618624;;1000296024;;СОВЕТСКОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;usznsov@yandex.ru;СОВЕТСКОЕ УСЗН АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;454091, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, УЛИЦА ЦВИЛЛИНГА, д. 63;Андреева;Ольга;Николаевна;A
439;f920ab31-cbd6-4ea6-90d6-156a30434f9c;7453074116;745301001;http://uszn46.eps74.ru/Default.aspx;1027403904659;;+7(351)2636593;;1000295796;;ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;uszn46@minsoc74.ru;ЦЕНТРАЛЬНОЕ УСЗН АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;454000, ОБЛАСТЬ ЧЕЛЯБИНСКАЯ, ГОРОД ЧЕЛЯБИНСК, УЛИЦА СОВЕТСКАЯ, д. 36;Яковлева;Эльвира;Ивановна;A
440;2ff3c0e4-103e-4a5c-8dbe-87af07e201d0;2130169594;213001001;nidi21.ru;1162130054976;;+79662490230;;1033555624;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ЛАЙНЕР;nidi21@mail.ru;ООО УК Лайнер;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА 50 ЛЕТ ОКТЯБРЯ, д. ДОМ 14;Зырянов;Сергей;Александрович;L
441;1deeb4be-ee1c-43c4-a74d-f3f6df4a0e9a;2129029835;213001001;;1022101285821;;78352583280;;1013283218;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ РОСТОК;tsg.rostok2012@yandex.ru;ТСЖ РОСТОК;428010, Чувашская Республика Чувашия, г Чебоксары, ул Пирогова, д. 4, к. 2;Ефремова;Людмила;Борисовна;L
442;0fbc692a-f558-4526-8538-ef89043465e5;2123015113;212301001;http://www.jkh.cap.ru/page/orgs/org/1265;1152134000435;;+7(83533)4-72-50;;1028984677;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РОМАШКА;oooromashka21@mail.ru;ООО РОМАШКА;429334, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД КАНАШ, УЛИЦА 30 ЛЕТ ЧУВАШИИ, д. ДОМ 2;Казаков;Александр;Николаевич;L
443;304467a2-e469-448d-863a-c75b1f0dc1cc;2130162207;213001001;;1152130013804;;+7(906)3853311;;1012623661;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ №1;uknov2015@yandex.ru;ООО УК 1;428037, Чувашская Республика Чувашия, г Чебоксары, проезд Дорожный, д. 6;Иванов;Юрий;Аркадьевич;L
444;dc73b17e-04fc-477b-bc7a-2646802b4c07;2127307149;213001001;;1022100981187;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};89278441206;;1006632162;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ СТРОИТЕЛЬ;tsjstroitel@mail.ru;ТСЖ СТРОИТЕЛЬ;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПАТРИСА ЛУМУМБЫ, д. 2;Михайлов;Александр;Анатольевич;L
445;8b41d634-3208-4b0d-b22b-ca91f3212284;2127027286;213001001;http://www.jkh.cap.ru/page/orgs/org/142;1022100987996;{'code': '16', 'guid': '0791a19d-f8ca-4162-8ff8-075a5ed847cf', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};79196576745;;1006750674;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПРЯДИЛЬЩИК;tcg-6-1@yandex.ru;ТСЖ ПРЯДИЛЬЩИК;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПАТРИСА ЛУМУМБЫ, д. 6, к. 1;Лаврова;Галина;Ивановна;L
446;d99c6a9e-fe8b-4360-8d57-305ccde725c0;2127024207;213001001;;1052128072270;;78352456608;;1014165433;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ 45 ЛЕТ ЧАССР;gogsk@rambler.ru;ТСЖ 45 ЛЕТ ЧАССР;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПАТРИСА ЛУМУМБЫ, д. 12;Андреева;Ольга;Алексеевна;L
447;2d53549b-3cb8-4621-8be1-f8b8c09bd9d6;2127310310;213001001;;1022100986027;{'code': '10', 'guid': '341e8e55-4f2e-4ecc-ba90-61d4e58bd4a9', 'name': None, 'level': None, 'actual': None, 'parent': None, 'status': None, 'updDate': None, 'createDate': None, 'hasChildren': None, 'lastUpdateDate': None, 'rootEntityGuid': None};79033583477;;1006634691;;ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ МОТОР;motor-16@mail.ru;ТСЖ МОТОР;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПАТРИСА ЛУМУМБЫ, д. 16;Васильева;Людмила;Алексеевна;L
448;5772a25f-247d-43b9-8771-d802c33f9b1e;2106006278;210601001;http://gov.cap.ru/Default.aspx?gov_id=349;1052134014096;;8353320260;;1009156563;;АДМИНИСТРАЦИЯ МАЛОБИКШИХСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;sao-mbiksh@kanash.cap.ru;АДМИНИСТРАЦИЯ МАЛОБИКШИХСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КАНАШСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;429320, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, РАЙОН КАНАШСКИЙ, ДЕРЕВНЯ МАЛЫЕ БИКШИХИ, УЛИЦА КАНАШСКАЯ, д. 80;Матьянова;Ольга;Олеговна;A
449;3c5d0f95-264a-4d62-a044-3fb30f2ae5fa;2127026652;213001001;;1052128157685;;78352456618;;1014081103;;ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ПУТЬ К КОММУНИЗМУ;GOGSK@RAMBLER.RU;ЖСК ПУТЬ К КОММУНИЗМУ;428022, ЧУВАШИЯ ЧУВАШСКАЯ РЕСПУБЛИКА -, ГОРОД ЧЕБОКСАРЫ, УЛИЦА ПАТРИСА ЛУМУМБЫ, д. 21;Франовский;Виталий;Евгеньевич;L
